20/6/2024 15:11:13,28.88,51.14,48,45.473456500000005, 9.202690666666665
20/6/2024 15:11:18,28.73,50.11,50,45.47345666666667, 9.202692166666667
20/6/2024 15:11:23,28.54,50.02,50,45.47345883333334, 9.2026935
20/6/2024 15:11:28,28.48,50.33,47,45.47345933333333, 9.202693166666668
20/6/2024 15:11:33,28.46,50.34,49,45.473459000000005, 9.202694666666668
20/6/2024 15:11:38,28.46,50.79,46,45.473457666666675, 9.2026965
20/6/2024 15:11:43,28.48,51.36,47,45.473456166666665, 9.2026985
20/6/2024 15:11:48,28.78,52.38,50,45.47345566666666, 9.2027
20/6/2024 15:11:53,28.74,52.48,49,45.473454833333335, 9.202702166666667
20/6/2024 15:11:58,28.77,51.35,48,45.473453666666664, 9.2027035
20/6/2024 15:12:03,28.77,50.92,49,45.473451833333336, 9.202705666666667
20/6/2024 15:12:08,28.68,50.9,51,45.47345, 9.202707666666667
20/6/2024 15:12:13,28.64,50.5,43,45.47344916666666, 9.202707
20/6/2024 15:12:18,28.63,50.29,46,45.47344799999999, 9.202705833333333
20/6/2024 15:12:23,28.71,50.16,45,45.47344783333333, 9.2027055
20/6/2024 15:12:28,28.74,50.17,46,45.473447666666665, 9.202706333333333
20/6/2024 15:12:33,28.84,50.09,47,45.473447500000006, 9.202707
20/6/2024 15:13:16,29.22,48.85,46,45.473445999999996, 9.2027075
20/6/2024 15:13:21,29.19,48.82,46,45.47344666666666, 9.202707833333333
20/6/2024 15:13:26,29.25,48.85,50,45.47344666666666, 9.202708666666666
20/6/2024 15:13:31,29.22,48.85,47,45.47344533333333, 9.202709666666667
20/6/2024 15:13:36,29.26,49.09,47,45.47344416666667, 9.202710833333333
20/6/2024 15:13:41,29.3,49.36,47,45.4734435, 9.202712
20/6/2024 15:13:46,29.33,49.71,48,45.47344266666667, 9.202712166666666
20/6/2024 15:13:51,29.25,50.87,50,45.47344216666667, 9.202712166666666
20/6/2024 15:13:56,29.19,49.98,46,45.473449333333335, 9.2027085
20/6/2024 15:14:01,29.05,49.17,45,45.47344916666666, 9.2027085
20/6/2024 15:14:06,28.99,49.07,48,45.473450500000006, 9.20271
20/6/2024 15:14:11,28.87,50.13,46,45.47345116666667, 9.202710333333332
20/6/2024 15:14:16,28.9,49.99,46,45.47345116666667, 9.202710666666666
20/6/2024 15:14:21,29.04,50.21,46,45.47345099999999, 9.202711666666666
20/6/2024 15:14:26,29.08,48.83,46,45.47345166666667, 9.202712499999999
20/6/2024 15:14:31,29.14,48.86,46,45.473451999999995, 9.202714166666668
20/6/2024 15:14:36,29.21,48.64,46,45.473451999999995, 9.202715166666668
20/6/2024 15:14:41,29.26,48.43,46,45.473451999999995, 9.2027145
20/6/2024 15:14:46,29.26,48.58,47,45.47345133333333, 9.202714166666668
20/6/2024 15:14:51,29.18,48.48,47,45.47345166666667, 9.2027145
20/6/2024 15:14:56,29.28,48.75,46,45.473452333333334, 9.202715666666668
20/6/2024 15:15:01,29.19,47.98,45,45.47345266666666, 9.202716500000001
20/6/2024 15:15:06,29.21,48.61,46,45.473453, 9.202717333333334
20/6/2024 15:15:11,29.29,49.67,45,45.473453500000005, 9.202717666666667
20/6/2024 15:15:16,29.28,48.86,49,45.47345399999999, 9.202718
20/6/2024 15:15:21,29.32,48.69,46,45.47345433333333, 9.202717833333333
20/6/2024 15:15:26,29.21,48.83,46,45.473453500000005, 9.202718166666667
20/6/2024 15:15:31,29.24,49.95,45,45.473453, 9.202718166666667
20/6/2024 15:15:36,29.21,48.92,45,45.47345283333334, 9.202718333333333
20/6/2024 15:15:41,29.19,49.22,50,45.4734525, 9.2027185
20/6/2024 15:15:46,29.26,49.52,46,45.4734525, 9.202718333333333
20/6/2024 15:15:51,29.25,48.98,48,45.4734525, 9.202719166666666
20/6/2024 15:15:56,29.3,48.88,50,45.4734525, 9.202719333333333
20/6/2024 15:16:01,29.3,48.7,49,45.4734525, 9.202719333333333
20/6/2024 15:16:06,29.39,48.74,46,45.47345216666666, 9.202719333333333
20/6/2024 15:16:11,29.33,49.51,46,45.47345166666667, 9.202719666666667
20/6/2024 15:16:16,29.39,50.75,46,45.47345116666667, 9.202719833333333
20/6/2024 15:16:21,29.39,50.57,48,45.47345116666667, 9.202720333333334
20/6/2024 15:16:26,29.45,50.39,50,45.47345116666667, 9.202721
20/6/2024 15:16:31,29.48,49.71,48,45.47345133333333, 9.202722
20/6/2024 15:16:36,29.56,49.5,47,45.47345133333333, 9.2027225
20/6/2024 15:16:41,29.52,49.21,46,45.473451833333336, 9.202722333333332
20/6/2024 15:16:46,29.53,49.59,47,45.473452333333334, 9.202722
20/6/2024 15:16:51,29.56,50.32,50,45.47345266666666, 9.202721833333333
20/6/2024 15:16:56,29.57,49.85,49,45.473453, 9.202721499999999
20/6/2024 15:17:01,29.62,49.57,49,45.473453500000005, 9.202720666666666
20/6/2024 15:17:06,29.56,49.26,47,45.47345416666667, 9.202719833333333
20/6/2024 15:17:11,29.53,49.17,46,45.47345516666666, 9.202719
20/6/2024 15:17:16,29.53,49.52,46,45.473456000000006, 9.202718166666667
20/6/2024 15:17:21,29.57,49.25,46,45.47345699999999, 9.202717166666668
20/6/2024 15:17:26,29.62,49.98,47,45.473457833333335, 9.202716666666667
20/6/2024 15:17:31,29.73,49.6,47,45.47345833333334, 9.202716500000001
20/6/2024 15:17:36,29.67,49.39,50,45.473459000000005, 9.202716500000001
